County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
Stephens,Texas,46232,52639,9364,48,429,TX
Andrews,Texas,76158,83799,18036,48,003,TX
Gonzales,Texas,53577,62407,20731,48,177,TX
Lynn,Texas,43382,56098,5830,48,305,TX
Zapata,Texas,33952,42396,14304,48,505,TX
Hood,Texas,64041,79373,58318,48,221,TX
King,Texas,52083,50417,237,48,269,TX
Cherokee,Texas,48186,57513,52118,48,073,TX
Delta,Texas,51038,61889,5249,48,119,TX
Jones,Texas,50344,62553,19943,48,253,TX
Jim Wells,Texas,41505,55182,40972,48,249,TX
Dallam,Texas,58811,69018,7304,48,111,TX
Fort Bend,Texas,97743,108211,765394,48,157,TX
Irion,Texas,47500,70972,1620,48,235,TX
Willacy,Texas,35521,39966,21588,48,489,TX
Dawson,Texas,43239,54596,12813,48,115,TX
Burleson,Texas,57731,72225,18058,48,051,TX
Nueces,Texas,55919,68174,361540,48,355,TX
Rains,Texas,51579,69225,11766,48,379,TX
Real,Texas,35862,49950,3408,48,385,TX
Sterling,Texas,59868,70884,1231,48,431,TX
Carson,Texas,74872,96535,6009,48,065,TX
Freestone,Texas,49471,63450,19714,48,161,TX
Hardeman,Texas,41859,53707,3945,48,197,TX
Briscoe,Texas,40227,54300,1457,48,045,TX
Liberty,Texas,51494,60951,83702,48,291,TX
Loving,Texas,83750,102917,98,48,301,TX
Robertson,Texas,52928,63468,16990,48,395,TX
Rusk,Texas,55234,64068,53755,48,401,TX
Trinity,Texas,41357,50823,14620,48,455,TX
Bandera,Texas,58661,67216,22215,48,019,TX
Childress,Texas,43181,63298,7253,48,075,TX
Comal,Texas,79936,93758,141642,48,091,TX
Houston,Texas,37904,47624,22954,48,225,TX
Navarro,Texas,48529,57856,48995,48,349,TX
Scurry,Texas,54326,67450,17096,48,415,TX
Stonewall,Texas,51250,70385,1476,48,433,TX
Bastrop,Texas,64597,76371,84522,48,021,TX
Bee,Texas,44578,49952,32611,48,025,TX
Crane,Texas,65969,72652,4802,48,103,TX
Polk,Texas,49279,58073,48913,48,373,TX
Refugio,Texas,50076,61142,7145,48,391,TX
Van Zandt,Texas,54654,64004,55103,48,467,TX
Caldwell,Texas,54152,62105,42144,48,055,TX
Wilbarger,Texas,45302,54840,12833,48,487,TX
Martin,Texas,66610,81688,5649,48,317,TX
Yoakum,Texas,70005,73576,8631,48,501,TX
Hale,Texas,48384,55272,33826,48,189,TX
Shelby,Texas,42522,49894,25349,48,419,TX
Red River,Texas,39142,52079,12171,48,387,TX
Runnels,Texas,44940,55034,10277,48,399,TX
Sutton,Texas,54306,60792,3824,48,435,TX
Tom Green,Texas,53903,68942,117986,48,451,TX
Victoria,Texas,56834,68569,92109,48,469,TX
Wharton,Texas,48310,61433,41577,48,481,TX
Wichita,Texas,48650,63857,131596,48,485,TX
Borden,Texas,72188,96071,613,48,033,TX
Marion,Texas,37662,48585,10017,48,315,TX
Maverick,Texas,39625,44563,58174,48,323,TX
Grayson,Texas,54815,69181,131014,48,181,TX
Live Oak,Texas,53848,69232,12139,48,297,TX
Palo Pinto,Texas,50154,58801,28540,48,363,TX
Karnes,Texas,56127,72773,15545,48,255,TX
DeWitt,Texas,55357,70672,20340,48,123,TX
Callahan,Texas,48651,63524,13856,48,059,TX
Cass,Texas,44848,54520,30059,48,067,TX
Gregg,Texas,50180,61112,123443,48,183,TX
Madison,Texas,52664,63471,14197,48,313,TX
Lubbock,Texas,52429,69457,304808,48,303,TX
Kaufman,Texas,70107,79328,123804,48,257,TX
Kendall,Texas,84747,101793,43769,48,259,TX
Floyd,Texas,50580,54702,5803,48,153,TX
Bailey,Texas,52273,62517,7100,48,017,TX
Chambers,Texas,91141,105451,41305,48,071,TX
Bell,Texas,54884,64505,348574,48,027,TX
Cameron,Texas,38758,44593,421666,48,061,TX
Deaf Smith,Texas,49701,55694,18736,48,117,TX
El Paso,Texas,46871,52412,836062,48,141,TX
La Salle,Texas,50151,54498,7416,48,283,TX
Terrell,Texas,43208,54485,896,48,443,TX
Tyler,Texas,44497,60565,21518,48,457,TX
Wheeler,Texas,49315,55769,5338,48,483,TX
Archer,Texas,63835,83672,8716,48,009,TX
Brewster,Texas,47080,65841,9231,48,043,TX
Hidalgo,Texas,40014,44259,855176,48,215,TX
Smith,Texas,56810,69572,227449,48,423,TX
Crockett,Texas,47386,57021,3484,48,105,TX
Haskell,Texas,40313,54115,5726,48,207,TX
Howard,Texas,54208,65210,36349,48,227,TX
Mills,Texas,49306,62167,4889,48,333,TX
Montague,Texas,51765,61815,19489,48,337,TX
Panola,Texas,52982,59416,23327,48,365,TX
Sabine,Texas,34992,50185,10471,48,403,TX
Sherman,Texas,51926,63194,3059,48,421,TX
Swisher,Texas,39771,47043,7432,48,437,TX
Hunt,Texas,54959,66233,94162,48,231,TX
Camp,Texas,48207,58455,12878,48,063,TX
Hansford,Texas,38000,41859,5520,48,195,TX
Guadalupe,Texas,74496,84769,158966,48,187,TX
Clay,Texas,55989,69818,10403,48,077,TX
Hartley,Texas,58298,68051,5669,48,205,TX
Reagan,Texas,74868,79375,3766,48,383,TX
Hill,Texas,53307,62965,35689,48,217,TX
Limestone,Texas,44418,54113,23417,48,293,TX
Nacogdoches,Texas,44847,58224,65339,48,347,TX
Parmer,Texas,55359,65000,9718,48,369,TX
Parker,Texas,77503,90102,133811,48,367,TX
Presidio,Texas,25098,33417,6975,48,377,TX
Val Verde,Texas,46147,50597,48969,48,465,TX
Culberson,Texas,37900,43854,2214,48,109,TX
Ector,Texas,62973,73461,160579,48,135,TX
Garza,Texas,49627,68160,6070,48,169,TX
Glasscock,Texas,78456,77941,1510,48,173,TX
Grimes,Texas,52913,59948,27984,48,185,TX
Collin,Texas,96913,113471,973977,48,085,TX
Angelina,Texas,50453,57524,87322,48,005,TX
Cottle,Texas,32305,39706,1642,48,101,TX
Hays,Texas,68717,85891,213366,48,209,TX
Brazoria,Texas,81447,94650,360677,48,039,TX
Donley,Texas,42961,53125,3342,48,129,TX
Atascosa,Texas,55366,60968,49528,48,013,TX
Nolan,Texas,45537,57713,14904,48,353,TX
Hudspeth,Texas,31677,32012,4415,48,229,TX
Ward,Texas,62986,68491,11658,48,475,TX
Harrison,Texas,52220,65116,66580,48,203,TX
Menard,Texas,36395,53817,2119,48,327,TX
Fayette,Texas,60189,72565,25141,48,149,TX
Williamson,Texas,87337,100844,547604,48,491,TX
Hutchinson,Texas,52524,63245,21344,48,233,TX
Morris,Texas,41359,52799,12373,48,343,TX
Orange,Texas,59399,73788,84069,48,361,TX
Winkler,Texas,60366,62958,7867,48,495,TX
Harris,Texas,61705,71258,4646630,48,201,TX
Burnet,Texas,59492,70806,46530,48,053,TX
Gillespie,Texas,59155,73481,26459,48,171,TX
Dallas,Texas,59607,67159,2606868,48,113,TX
McMullen,Texas,62000,65750,774,48,311,TX
Young,Texas,50635,66381,18036,48,503,TX
Johnson,Texas,64359,74007,167212,48,251,TX
Hopkins,Texas,52078,63125,36486,48,223,TX
Ochiltree,Texas,50464,60600,10131,48,357,TX
Knox,Texas,48798,62353,3705,48,275,TX
McLennan,Texas,49778,62727,251089,48,309,TX
Concho,Texas,47500,64025,3266,48,095,TX
Edwards,Texas,40766,55250,1918,48,137,TX
Eastland,Texas,37276,49944,18273,48,133,TX
Jeff Davis,Texas,53088,61230,2241,48,243,TX
Jim Hogg,Texas,33382,43977,5231,48,247,TX
Montgomery,Texas,80902,95962,571949,48,339,TX
Dimmit,Texas,27161,31373,10438,48,127,TX
Webb,Texas,46475,49968,273526,48,479,TX
Armstrong,Texas,72500,79479,1973,48,011,TX
Castro,Texas,50142,61304,7673,48,069,TX
Kleberg,Texas,43730,52327,30974,48,273,TX
Cooke,Texas,60202,73036,40041,48,097,TX
Crosby,Texas,40759,50797,5836,48,107,TX
Fisher,Texas,46146,62000,3856,48,151,TX
Duval,Texas,41186,51929,11268,48,131,TX
Blanco,Texas,66390,70767,11478,48,031,TX
Jasper,Texas,44370,59031,35506,48,241,TX
Jefferson,Texas,51248,62912,254340,48,245,TX
Kinney,Texas,26738,53452,3659,48,271,TX
Oldham,Texas,64545,74922,2094,48,359,TX
Lamb,Texas,45111,57060,13123,48,279,TX
Lipscomb,Texas,59091,66750,3398,48,295,TX
McCulloch,Texas,47707,59009,8057,48,307,TX
Mason,Texas,42276,62532,4186,48,319,TX
Dickens,Texas,42540,60625,2203,48,125,TX
Lee,Texas,54744,63836,17058,48,287,TX
Tarrant,Texas,67700,79859,2049770,48,439,TX
Anderson,Texas,43455,53519,57810,48,001,TX
Ellis,Texas,76871,86150,173772,48,139,TX
Jackson,Texas,62806,73625,14816,48,239,TX
Kerr,Texas,55990,66006,51843,48,265,TX
Milam,Texas,47902,60348,24770,48,331,TX
Comanche,Texas,53516,60879,13529,48,093,TX
Falls,Texas,39497,51699,17272,48,145,TX
Brooks,Texas,28333,31385,7141,48,047,TX
Austin,Texas,66206,78195,29764,48,015,TX
Kenedy,Texas,38021,40688,568,48,261,TX
Colorado,Texas,52559,62905,21224,48,089,TX
San Patricio,Texas,56556,63337,67008,48,409,TX
Randall,Texas,68261,84353,134026,48,381,TX
San Saba,Texas,45083,58582,5991,48,411,TX
Schleicher,Texas,53229,66975,2983,48,413,TX
Zavala,Texas,34459,36275,12039,48,507,TX
Calhoun,Texas,58776,70735,21668,48,057,TX
Foard,Texas,43625,52717,1275,48,155,TX
Goliad,Texas,60690,80625,7565,48,175,TX
Hamilton,Texas,50825,66118,8332,48,193,TX
Mitchell,Texas,51492,78283,8523,48,335,TX
Titus,Texas,50196,54719,32640,48,449,TX
Lavaca,Texas,54403,69898,20021,48,285,TX
Terry,Texas,44627,49328,12528,48,445,TX
Wise,Texas,64536,75083,66290,48,497,TX
Matagorda,Texas,48913,60061,36774,48,321,TX
Pecos,Texas,52397,61183,15815,48,371,TX
Rockwall,Texas,100920,112753,97175,48,397,TX
Taylor,Texas,53143,65192,136870,48,441,TX
Throckmorton,Texas,40000,59853,1436,48,447,TX
Walker,Texas,43742,64925,72321,48,471,TX
Wood,Texas,53394,64187,44366,48,499,TX
Aransas,Texas,45137,58299,24462,48,007,TX
Cochran,Texas,40962,58295,2887,48,079,TX
Coke,Texas,45000,64850,3303,48,081,TX
Coryell,Texas,52893,59635,75280,48,099,TX
Hemphill,Texas,70625,84250,3994,48,211,TX
Moore,Texas,54871,59118,21399,48,341,TX
Potter,Texas,42528,52700,119674,48,375,TX
San Augustine,Texas,40353,47250,8286,48,405,TX
Shackelford,Texas,46935,55500,3296,48,417,TX
Starr,Texas,30387,33231,64078,48,427,TX
Upton,Texas,52171,71679,3659,48,461,TX
Brown,Texas,48365,61889,37855,48,049,TX
Hall,Texas,34673,43750,3048,48,191,TX
Franklin,Texas,53783,64945,10716,48,159,TX
Frio,Texas,46729,54111,19871,48,163,TX
Lampasas,Texas,60772,73071,20862,48,281,TX
Utah,Utah,74665,80937,605490,49,049,UT
Duchesne,Utah,63224,70456,20148,49,013,UT
Uintah,Utah,65264,73628,36084,49,047,UT
Davis,Utah,83310,91815,345767,49,011,UT
Emery,Utah,55554,70041,10117,49,015,UT
Garfield,Utah,54565,66322,4998,49,017,UT
Millard,Utah,62242,68137,12854,49,027,UT
Tooele,Utah,74562,80480,67397,49,045,UT
Washington,Utah,59839,69727,165811,49,053,UT
Kane,Utah,47044,70236,7484,49,025,UT
Summit,Utah,102958,121208,41103,49,043,UT
Grand,Utah,51557,63550,9640,49,019,UT
Piute,Utah,42813,57981,1866,49,031,UT
Rich,Utah,57902,62094,2389,49,033,UT
Wasatch,Utah,85166,97335,31708,49,051,UT
Beaver,Utah,55221,67039,6517,49,001,UT
Box Elder,Utah,62233,69382,53946,49,003,UT
Iron,Utah,51807,63842,51213,49,021,UT
Sanpete,Utah,53838,61904,29850,49,039,UT
Sevier,Utah,54799,61143,21280,49,041,UT
Weber,Utah,67244,77389,251498,49,057,UT
San Juan,Utah,45394,52742,15302,49,037,UT
Salt Lake,Utah,74865,87131,1133646,49,035,UT
Daggett,Utah,75417,96731,613,49,009,UT
Wayne,Utah,44245,58478,2689,49,055,UT
Carbon,Utah,51158,63536,20308,49,007,UT
Morgan,Utah,91341,96700,11664,49,029,UT
Cache,Utah,59038,68046,124165,49,005,UT
Juab,Utah,61463,69122,11301,49,023,UT
Rutland,Vermont,56139,74337,58892,50,021,VT
Orange,Vermont,60925,74857,28908,50,017,VT
Windsor,Vermont,60987,81081,55275,50,027,VT
Orleans,Vermont,49168,59165,26901,50,019,VT
Grand Isle,Vermont,71587,86690,7022,50,013,VT
Chittenden,Vermont,73647,98436,162646,50,007,VT
Lamoille,Vermont,64003,76930,25318,50,015,VT
Franklin,Vermont,65485,80852,49116,50,011,VT
Caledonia,Vermont,50563,65000,30234,50,005,VT
Windham,Vermont,51985,72347,42823,50,025,VT
Bennington,Vermont,56183,74170,35746,50,003,VT
Addison,Vermont,68825,84456,36882,50,001,VT
Essex,Vermont,44349,52500,6200,50,009,VT
Washington,Vermont,62791,82233,58350,50,023,VT
Surry,Virginia,57962,72708,6523,51,181,VA
Clarke,Virginia,80026,102986,14423,51,043,VA
Mecklenburg,Virginia,43207,57971,30728,51,117,VA
Augusta,Virginia,62711,73522,75079,51,015,VA
Goochland,Virginia,93994,112172,22865,51,075,VA
Madison,Virginia,57895,66528,13170,51,113,VA
Roanoke,Virginia,68948,84897,93823,51,161,VA
Brunswick,Virginia,44434,50907,16520,51,025,VA
Northampton,Virginia,47227,59717,11885,51,131,VA
Rockbridge,Virginia,54600,67862,22570,51,163,VA
Norton city,Virginia,29000,44891,3970,51,720,VA
Colonial Heights city,Virginia,54550,73441,17428,51,570,VA
Bland,Virginia,48531,54977,6388,51,021,VA
Botetourt,Virginia,71110,85838,33343,51,023,VA
Bristol city,Virginia,37500,53902,16912,51,520,VA
Williamsburg city,Virginia,57463,86250,14927,51,830,VA
Carroll,Virginia,44835,56360,29801,51,035,VA
Washington,Virginia,48495,63232,54071,51,191,VA
Page,Virginia,51792,62967,23788,51,139,VA
Alexandria city,Virginia,100939,130395,157613,51,510,VA
Hampton city,Virginia,56287,69673,135041,51,650,VA
Arlington,Virginia,120071,160810,233464,51,013,VA
Buchanan,Virginia,31956,40874,21788,51,027,VA
Stafford,Virginia,111108,120607,146773,51,179,VA
Richmond city,Virginia,47250,64504,226622,51,760,VA
Essex,Virginia,51954,58475,10998,51,057,VA
Tazewell,Virginia,42099,53458,41603,51,185,VA
Manassas Park city,Virginia,88046,89842,16986,51,685,VA
Sussex,Virginia,49487,61100,11377,51,183,VA
Manassas city,Virginia,81493,86954,41174,51,683,VA
Salem city,Virginia,57165,75250,25317,51,775,VA
Charlotte,Virginia,40573,57292,12040,51,037,VA
Greensville,Virginia,50300,57303,11525,51,081,VA
Isle of Wight,Virginia,73991,94101,36627,51,093,VA
Franklin city,Virginia,40417,47284,8147,51,620,VA
Lexington city,Virginia,42632,71551,7241,51,678,VA
Henry,Virginia,37952,49979,51308,51,089,VA
King William,Virginia,66987,75326,16688,51,101,VA
Louisa,Virginia,60975,72941,36040,51,109,VA
Prince Edward,Virginia,47202,62733,22905,51,147,VA
Rockingham,Virginia,61864,72299,80284,51,165,VA
James City,Virginia,87678,103833,74916,51,095,VA
Russell,Virginia,39758,48634,27141,51,167,VA
Smyth,Virginia,40932,52587,30767,51,173,VA
Charlottesville city,Virginia,59471,89688,47096,51,540,VA
Campbell,Virginia,49664,64286,55225,51,031,VA
Henrico,Virginia,70307,91226,327535,51,087,VA
King George,Virginia,94274,100763,26229,51,099,VA
Lancaster,Virginia,53711,73085,10724,51,103,VA
Lee,Virginia,32888,47048,23948,51,105,VA
Mathews,Virginia,64237,67152,8788,51,115,VA
Middlesex,Virginia,57438,68391,10675,51,119,VA
Prince George,Virginia,71912,85980,38114,51,149,VA
Richmond,Virginia,49517,57904,8884,51,159,VA
Scott,Virginia,39820,52575,21902,51,169,VA
Spotsylvania,Virginia,88628,99921,132833,51,177,VA
Appomattox,Virginia,58696,68619,15707,51,011,VA
Franklin,Virginia,56254,66932,56187,51,067,VA
King and Queen,Virginia,63982,73393,7042,51,097,VA
Montgomery,Virginia,57977,82490,98140,51,121,VA
New Kent,Virginia,87904,97272,21686,51,127,VA
Cumberland,Virginia,47469,59620,9824,51,049,VA
Dickenson,Virginia,29932,42622,14756,51,051,VA
Halifax,Virginia,42669,59179,34552,51,083,VA
Loudoun,Virginia,142299,160182,395134,51,107,VA
Prince William,Virginia,107132,118142,461423,51,153,VA
Southampton,Virginia,61348,72166,17880,51,175,VA
Highland,Virginia,48587,55391,2204,51,091,VA
Caroline,Virginia,65103,77039,30381,51,033,VA
Gloucester,Virginia,70537,84462,37222,51,073,VA
Patrick,Virginia,43073,59897,17748,51,141,VA
Powhatan,Virginia,89090,100216,28815,51,145,VA
Shenandoah,Virginia,57252,68835,43224,51,171,VA
Fauquier,Virginia,100783,121376,69728,51,061,VA
Staunton city,Virginia,52611,71182,24432,51,790,VA
Fluvanna,Virginia,76873,91310,26594,51,065,VA
Radford city,Virginia,36297,65969,17691,51,750,VA
Winchester city,Virginia,58818,69358,27897,51,840,VA
Accomack,Virginia,46073,57711,32673,51,001,VA
Craig,Virginia,55708,78787,5110,51,045,VA
Floyd,Virginia,51521,62428,15704,51,063,VA
Giles,Virginia,54520,61638,16772,51,071,VA
Grayson,Virginia,36544,49787,15742,51,077,VA
Nottoway,Virginia,45535,56807,15433,51,135,VA
Rappahannock,Virginia,74284,97895,7378,51,157,VA
Charles City,Virginia,57198,76000,7014,51,036,VA
Culpeper,Virginia,77935,89760,51101,51,047,VA
Dinwiddie,Virginia,60346,74674,28485,51,053,VA
Greene,Virginia,67398,76454,19519,51,079,VA
Hanover,Virginia,89390,105061,105537,51,085,VA
Lunenburg,Virginia,44303,53079,12282,51,111,VA
Orange,Virginia,71548,83482,36010,51,137,VA
Emporia city,Virginia,27063,36771,5442,51,595,VA
Wythe,Virginia,49364,61991,28844,51,197,VA
Chesapeake city,Virginia,78640,90552,239982,51,550,VA
Harrisonburg city,Virginia,46679,63410,53273,51,660,VA
Albemarle,Virginia,79880,103077,107405,51,003,VA
Bedford,Virginia,64199,76536,78376,51,019,VA
Buckingham,Virginia,49025,59040,17059,51,029,VA
Wise,Virginia,38888,50302,38486,51,195,VA
Covington city,Virginia,40655,57614,5598,51,580,VA
Portsmouth city,Virginia,52175,61368,95097,51,740,VA
Virginia Beach city,Virginia,76610,88553,450201,51,810,VA
Alleghany,Virginia,47673,58933,15157,51,005,VA
Galax city,Virginia,33575,40972,6517,51,640,VA
Westmoreland,Virginia,53853,73633,17751,51,193,VA
Northumberland,Virginia,62632,71203,12190,51,133,VA
Pulaski,Virginia,53866,64173,34182,51,155,VA
Warren,Virginia,69116,83884,39492,51,187,VA
Danville city,Virginia,37203,47562,41070,51,590,VA
Fredericksburg city,Virginia,65641,85154,28622,51,630,VA
Amherst,Virginia,52888,70552,31775,51,009,VA
Bath,Virginia,49738,65710,4307,51,017,VA
Hopewell city,Virginia,39030,46871,22456,51,670,VA
Newport News city,Virginia,53215,64874,179673,51,700,VA
Frederick,Virginia,78002,88414,86415,51,069,VA
Lynchburg city,Virginia,46409,61870,80569,51,680,VA
York,Virginia,92069,105961,67982,51,199,VA
Martinsville city,Virginia,34371,44714,12852,51,690,VA
Nelson,Virginia,64313,78043,14831,51,125,VA
Pittsylvania,Virginia,47690,57266,61256,51,143,VA
Buena Vista city,Virginia,32455,37574,6484,51,530,VA
Falls Church city,Virginia,127610,173021,14128,51,610,VA
Petersburg city,Virginia,38679,46925,31362,51,730,VA
Poquoson city,Virginia,97118,109505,12090,51,735,VA
Fairfax city,Virginia,116979,142000,23531,51,600,VA
Waynesboro city,Virginia,45011,61311,22140,51,820,VA
Roanoke city,Virginia,44230,54633,99229,51,770,VA
Suffolk city,Virginia,74884,87049,90093,51,800,VA
Norfolk city,Virginia,51590,62016,244601,51,710,VA
Amelia,Virginia,57946,81848,12953,51,007,VA
Chesterfield,Virginia,82599,95718,343551,51,041,VA
Fairfax,Virginia,124831,144687,1145862,51,059,VA
Thurston,Washington,72003,85870,279711,53,067,WA
Columbia,Washington,53423,85021,3992,53,013,WA
Klickitat,Washington,55773,66990,21721,53,039,WA
Grays Harbor,Washington,51240,65409,72779,53,027,WA
Wahkiakum,Washington,53227,66292,4268,53,069,WA
Grant,Washington,55556,63644,95502,53,025,WA
Snohomish,Washington,86691,101467,798808,53,061,WA
Asotin,Washington,53715,67772,22421,53,003,WA
Adams,Washington,48294,56436,19594,53,001,WA
Garfield,Washington,55900,70278,2230,53,023,WA
Mason,Washington,57634,69226,63804,53,045,WA
Skagit,Washington,67028,78153,125612,53,057,WA
Stevens,Washington,51775,64046,44655,53,065,WA
Spokane,Washington,56904,73838,505505,53,063,WA
Lincoln,Washington,54631,62354,10574,53,043,WA
Chelan,Washington,58795,68728,76229,53,007,WA
Jefferson,Washington,55127,66480,31285,53,031,WA
Kitsap,Washington,75411,89107,265882,53,035,WA
King,Washington,94974,118292,2195502,53,033,WA
Pacific,Washington,46733,61389,21688,53,049,WA
Pend Oreille,Washington,50591,60149,13377,53,051,WA
San Juan,Washington,63622,80566,16788,53,055,WA
Skamania,Washington,65181,74643,11753,53,059,WA
Whitman,Washington,42745,71743,49231,53,075,WA
Yakima,Washington,51637,59298,249697,53,077,WA
Clallam,Washington,52192,68916,75392,53,009,WA
Cowlitz,Washington,54506,68419,106778,53,015,WA
Ferry,Washington,41939,56850,7578,53,019,WA
Lewis,Washington,53484,66826,78145,53,041,WA
Douglas,Washington,62951,70214,42023,53,017,WA
Island,Washington,68604,77250,82866,53,029,WA
Pierce,Washington,72113,84373,877013,53,053,WA
Franklin,Washington,63584,68150,92009,53,021,WA
Walla Walla,Washington,57858,72479,60365,53,071,WA
Whatcom,Washington,62984,81150,220821,53,073,WA
Okanogan,Washington,47240,54667,41842,53,047,WA
Kittitas,Washington,56004,77228,45897,53,037,WA
Benton,Washington,69023,81215,197518,53,005,WA
Clark,Washington,75253,86832,473252,53,011,WA
Summers,West Virginia,38187,49023,12848,54,089,WV
Greenbrier,West Virginia,40200,51302,35155,54,025,WV
Mineral,West Virginia,49936,61767,27167,54,057,WV
Lewis,West Virginia,39908,52266,16166,54,041,WV
Pocahontas,West Virginia,41882,55544,8450,54,075,WV
Randolph,West Virginia,43320,56589,28930,54,083,WV
Wirt,West Virginia,46048,55100,5798,54,105,WV
Clay,West Virginia,35024,45515,8709,54,015,WV
Monongalia,West Virginia,52455,79486,105474,54,061,WV
Wetzel,West Virginia,43107,52412,15436,54,103,WV
Kanawha,West Virginia,46639,62020,183279,54,039,WV
Preston,West Virginia,51888,65625,33683,54,077,WV
Ritchie,West Virginia,43577,51739,9844,54,085,WV
Lincoln,West Virginia,42345,48968,20850,54,043,WV
Braxton,West Virginia,41466,49503,14190,54,007,WV
Boone,West Virginia,40739,49030,22368,54,005,WV
Wyoming,West Virginia,42332,50613,21281,54,109,WV
Grant,West Virginia,42216,59205,11616,54,023,WV
Hampshire,West Virginia,47857,55133,23309,54,027,WV
Brooke,West Virginia,51496,66335,22459,54,009,WV
Doddridge,West Virginia,45545,61964,8560,54,017,WV
Hardy,West Virginia,47438,53672,13805,54,031,WV
Marion,West Virginia,50305,63027,56355,54,049,WV
Mingo,West Virginia,32764,43991,24290,54,059,WV
Hancock,West Virginia,45763,59205,29383,54,029,WV
Marshall,West Virginia,48557,60347,31308,54,051,WV
Nicholas,West Virginia,40086,48868,25078,54,067,WV
Tucker,West Virginia,49118,57721,6982,54,093,WV
Tyler,West Virginia,43087,57059,8811,54,095,WV
Roane,West Virginia,37373,49640,14020,54,087,WV
Taylor,West Virginia,48578,61727,16864,54,091,WV
Wood,West Virginia,47321,60396,84960,54,107,WV
Gilmer,West Virginia,42636,56106,8041,54,021,WV
Mason,West Virginia,46078,55289,26820,54,053,WV
Monroe,West Virginia,38540,50755,13401,54,063,WV
Pleasants,West Virginia,56838,71055,7482,54,073,WV
Cabell,West Virginia,40028,57821,94339,54,011,WV
Jefferson,West Virginia,80430,97831,56506,54,037,WV
Logan,West Virginia,36168,48063,33154,54,045,WV
Pendleton,West Virginia,42312,48822,7001,54,071,WV
Harrison,West Virginia,53022,69920,67908,54,033,WV
Ohio,West Virginia,50584,71777,42143,54,069,WV
Calhoun,West Virginia,38382,45840,7295,54,013,WV
Morgan,West Virginia,51745,63980,17709,54,065,WV
Raleigh,West Virginia,43748,55787,75252,54,081,WV
Putnam,West Virginia,60097,73878,56610,54,079,WV
Barbour,West Virginia,38459,52177,16633,54,001,WV
McDowell,West Virginia,27682,31929,18661,54,047,WV
Wayne,West Virginia,37988,52390,40303,54,099,WV
Jackson,West Virginia,47837,63132,28907,54,035,WV
Mercer,West Virginia,40784,51604,59919,54,055,WV
Upshur,West Virginia,40322,55266,24502,54,097,WV
Webster,West Virginia,34927,45893,8386,54,101,WV
Berkeley,West Virginia,62515,72756,115329,54,003,WV
Fayette,West Virginia,41394,51749,43576,54,019,WV
Dunn,Wisconsin,58783,73847,44759,55,033,WI
Grant,Wisconsin,54800,69698,51733,55,043,WI
Sheboygan,Wisconsin,60696,75883,115178,55,117,WI
Menominee,Wisconsin,40921,44323,4558,55,078,WI
Buffalo,Wisconsin,57829,69345,13126,55,011,WI
La Crosse,Wisconsin,57882,79266,117894,55,063,WI
Marathon,Wisconsin,62633,76663,135396,55,073,WI
Trempealeau,Wisconsin,58548,71962,29499,55,121,WI
Dodge,Wisconsin,60652,75040,87715,55,027,WI
Vilas,Wisconsin,47072,59467,21751,55,125,WI
Manitowoc,Wisconsin,56612,72611,79185,55,071,WI
Burnett,Wisconsin,52672,61899,15289,55,013,WI
Door,Wisconsin,61560,74066,27472,55,029,WI
Fond du Lac,Wisconsin,62391,78200,102597,55,039,WI
Pepin,Wisconsin,54583,70791,7265,55,091,WI
Richland,Wisconsin,51947,63861,17459,55,103,WI
Waushara,Wisconsin,52810,64721,24193,55,137,WI
Lafayette,Wisconsin,60691,70313,16715,55,065,WI
Pierce,Wisconsin,72323,89940,41977,55,093,WI
Calumet,Wisconsin,75814,90678,49928,55,015,WI
Kenosha,Wisconsin,63733,78903,168524,55,059,WI
Iron,Wisconsin,43798,57326,5687,55,051,WI
Clark,Wisconsin,54012,64571,34579,55,019,WI
St. Croix,Wisconsin,84756,98709,88732,55,109,WI
Oconto,Wisconsin,60908,72190,37646,55,083,WI
Lincoln,Wisconsin,58541,73289,27744,55,069,WI
Waupaca,Wisconsin,58693,72971,51245,55,135,WI
Barron,Wisconsin,52703,66564,45229,55,005,WI
Sawyer,Wisconsin,47714,60606,16399,55,113,WI
Green Lake,Wisconsin,55075,69265,18755,55,047,WI
Price,Wisconsin,47956,59824,13416,55,099,WI
Marquette,Wisconsin,52288,64131,15304,55,077,WI
Marinette,Wisconsin,50330,60909,40391,55,075,WI
Milwaukee,Wisconsin,50606,65002,951226,55,079,WI
Racine,Wisconsin,61336,77118,195602,55,101,WI
Winnebago,Wisconsin,58543,77242,170411,55,139,WI
Forest,Wisconsin,45536,54851,8995,55,041,WI
Green,Wisconsin,64502,79869,36896,55,045,WI
Rusk,Wisconsin,47532,58160,14132,55,107,WI
Shawano,Wisconsin,56531,68720,40904,55,115,WI
Langlade,Wisconsin,49491,62143,19146,55,067,WI
Outagamie,Wisconsin,65572,82196,185700,55,087,WI
Vernon,Wisconsin,52459,66102,30633,55,123,WI
Columbia,Wisconsin,68005,83177,57133,55,021,WI
Kewaunee,Wisconsin,66192,80836,20387,55,061,WI
Brown,Wisconsin,62340,80974,261368,55,009,WI
Eau Claire,Wisconsin,59476,79077,103514,55,035,WI
Oneida,Wisconsin,56852,72509,35381,55,085,WI
Polk,Wisconsin,59994,71766,43438,55,095,WI
